artist_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,explicit,track_name,track_number,album_name,key_name,mode_name,key_mode
Beyoncé,2019-07-19,0.238,0.435,5,-8.096,1,0.0497,0.00956,0,0.0981,0.0447,78.797,4,277030,FALSE,"SPIRIT - From Disney's ""The Lion King""",27,The Lion King: The Gift,F,major,F major
Beyoncé,2019-04-17,0.6,0.831,7,-12.294,1,0.378,0.143,0.576,0.7,0.123,170.133,4,196473,FALSE,Welcome - Homecoming Live,1,HOMECOMING: THE LIVE ALBUM,G,major,G major
Beyoncé,2019-04-17,0.401,0.769,2,-8.316,1,0.158,2.63e-4,4.59e-4,0.327,0.402,99.252,4,167347,TRUE,Crazy In Love - Homecoming Live,2,HOMECOMING: THE LIVE ALBUM,D,major,D major
Beyoncé,2019-04-17,0.486,0.813,2,-7.528,1,0.114,0.00174,1.09e-5,0.406,0.403,85.161,4,114370,FALSE,Freedom - Homecoming Live,3,HOMECOMING: THE LIVE ALBUM,D,major,D major
Beyoncé,2019-04-17,0.201,0.409,2,-13.089,1,0.0393,0.124,1.86e-6,0.683,0.0795,85.35,3,129117,FALSE,Lift Ev'ry Voice and Sing - Homecoming Live,4,HOMECOMING: THE LIVE ALBUM,D,major,D major
Beyoncé,2019-04-17,0.676,0.871,5,-9.134,0,0.433,0.0237,0,0.956,0.419,121.963,4,262831,TRUE,Formation - Homecoming Live,5,HOMECOMING: THE LIVE ALBUM,F,minor,F minor
Beyoncé,2019-04-17,0.535,0.338,6,-27.432,1,0.883,0.994,0.011,0.891,0.547,67.709,5,59056,TRUE,So Much Damn Swag - Interlude - Homecoming Live,6,HOMECOMING: THE LIVE ALBUM,F#,major,F# major
Beyoncé,2019-04-17,0.418,0.728,7,-11.479,1,0.486,0.00981,0,0.966,0.193,129.252,4,393524,TRUE,Sorry - Homecoming Live,7,HOMECOMING: THE LIVE ALBUM,G,major,G major
Beyoncé,2019-04-17,0.456,0.551,5,-15.779,1,0.465,0.257,1.14e-6,0.73,0.488,123.714,4,42305,FALSE,Kitty Kat - Homecoming Live,8,HOMECOMING: THE LIVE ALBUM,F,major,F major
Beyoncé,2019-04-17,0.395,0.866,1,-7.544,1,0.128,0.0332,0,0.432,0.377,141.577,4,87887,TRUE,Bow Down - Homecoming Live,9,HOMECOMING: THE LIVE ALBUM,C#,major,C# major
Beyoncé,2019-04-17,0.555,0.676,1,-11.151,1,0.0763,0.018,0.0463,0.721,0.14,95.174,4,160089,TRUE,I Been On - Homecoming Live,10,HOMECOMING: THE LIVE ALBUM,C#,major,C# major
Beyoncé,2019-04-17,0.325,0.836,5,-8.933,0,0.283,0.0197,8.22e-6,0.33,0.571,141.306,4,254004,TRUE,Drunk in Love - Homecoming Live,11,HOMECOMING: THE LIVE ALBUM,F,minor,F minor
Beyoncé,2019-04-17,0.576,0.845,9,-7.406,1,0.162,0.0276,2.9e-4,0.387,0.486,145.918,4,165872,TRUE,Diva - Homecoming Live,12,HOMECOMING: THE LIVE ALBUM,A,major,A major
Beyoncé,2019-04-17,0.58,0.764,8,-9.321,1,0.221,0.079,2.1e-6,0.776,0.444,137.068,4,238293,TRUE,Flawless / Feeling Myself - Homecoming Live,13,HOMECOMING: THE LIVE ALBUM,G#,major,G# major
Beyoncé,2019-04-17,0.599,0.692,9,-9.48,1,0.224,0.0298,0,0.69,0.537,129.816,4,82933,TRUE,Top Off - Homecoming Live,14,HOMECOMING: THE LIVE ALBUM,A,major,A major
Beyoncé,2019-04-17,0.587,0.732,9,-9.208,0,0.18,0.0158,0,0.969,0.383,136.084,4,184295,TRUE,7/11 - Homecoming Live,15,HOMECOMING: THE LIVE ALBUM,A,minor,A minor
Beyoncé,2019-04-17,0.726,0.255,11,-18.138,1,0.653,0.129,1.74e-5,0.0747,0.436,90.056,4,117936,FALSE,Bug A Boo Roll Call - Interlude - Homecoming Live,16,HOMECOMING: THE LIVE ALBUM,B,major,B major
Beyoncé,2019-04-17,0.581,0.618,4,-11.11,0,0.339,0.0138,0.147,0.428,0.384,149.832,4,228208,FALSE,Party - Homecoming Live,17,HOMECOMING: THE LIVE ALBUM,E,minor,E minor
Beyoncé,2019-04-17,0.384,0.81,4,-8.709,0,0.124,9.59e-4,1.07e-5,0.537,0.111,137.696,4,256812,TRUE,Don't Hurt Yourself - Homecoming Live,18,HOMECOMING: THE LIVE ALBUM,E,minor,E minor
Beyoncé,2019-04-17,0.443,0.821,4,-6.96,0,0.145,0.0143,0,0.721,0.184,88.726,4,248538,FALSE,I Care - Homecoming Live,19,HOMECOMING: THE LIVE ALBUM,E,minor,E minor
Beyoncé,2019-04-17,0.452,0.487,0,-11.767,1,0.0462,0.0101,0.0039,0.698,0.104,123.44,5,138526,FALSE,Partition - Homecoming Live,20,HOMECOMING: THE LIVE ALBUM,C,major,C major
Beyoncé,2019-04-17,0.685,0.628,9,-12.981,0,0.325,0.0649,0,0.31,0.436,88.007,4,68351,FALSE,Yoncé - Homecoming Live,21,HOMECOMING: THE LIVE ALBUM,A,minor,A minor
Beyoncé,2019-04-17,0.667,0.741,7,-10.832,1,0.0547,0.00232,1.49e-6,0.426,0.637,104.841,4,176718,FALSE,Mi Gente - Homecoming Live,22,HOMECOMING: THE LIVE ALBUM,G,major,G major
Beyoncé,2019-04-17,0.702,0.817,1,-8.644,1,0.102,0.00646,0,0.467,0.694,100.003,4,92162,FALSE,Baby Boy - Homecoming Live,23,HOMECOMING: THE LIVE ALBUM,C#,major,C# major
Beyoncé,2019-04-17,0.496,0.485,10,-9.339,0,0.0299,6.88e-4,0,0.648,0.554,80.108,4,71916,FALSE,"You Don't Love Me (No, No, No) - Homecoming Live",24,HOMECOMING: THE LIVE ALBUM,A#,minor,A# minor
Beyoncé,2019-04-17,0.519,0.636,0,-11.539,1,0.504,0.149,1.06e-6,0.672,0.922,81.167,3,46475,FALSE,Hold Up - Homecoming Live,25,HOMECOMING: THE LIVE ALBUM,C,major,C major
Beyoncé,2019-04-17,0.57,0.805,0,-9.217,1,0.293,0.00413,0,0.557,0.444,167.333,4,103235,FALSE,Countdown - Homecoming Live,26,HOMECOMING: THE LIVE ALBUM,C,major,C major
Beyoncé,2019-04-17,0.519,0.884,7,-8.077,1,0.369,0.00294,0,0.943,0.693,167.346,4,76214,FALSE,Check On It - Homecoming Live,27,HOMECOMING: THE LIVE ALBUM,G,major,G major
Beyoncé,2019-04-17,0.772,0.684,6,-8.742,1,0.14,0.00534,2.66e-6,0.7,0.154,105.975,4,289790,FALSE,Deja Vu (feat. Jay-Z) - Homecoming Live,28,HOMECOMING: THE LIVE ALBUM,F#,major,F# major
Beyoncé,2019-04-17,0.555,0.84,1,-11.977,1,0.302,0.0335,0.0644,0.373,0.237,134.519,4,190104,FALSE,The Bzzzz Drumline - Interlude - Homecoming Live,29,HOMECOMING: THE LIVE ALBUM,C#,major,C# major
Beyoncé,2019-04-17,0.663,0.891,5,-8.774,0,0.18,0.00269,1.54e-4,0.778,0.49,126.548,4,233376,TRUE,Run the World (Girls) - Homecoming Live,30,HOMECOMING: THE LIVE ALBUM,F,minor,F minor
Beyoncé,2019-04-17,0.721,0.892,8,-8.606,1,0.206,0.0351,2.12e-4,0.575,0.416,118.982,4,90815,FALSE,Lose My Breath (feat. Kelly Rowland & Michelle Williams) - Homecoming Live,31,HOMECOMING: THE LIVE ALBUM,G#,major,G# major
Beyoncé,2019-04-17,0.491,0.666,5,-7.338,0,0.111,0.028,0,0.503,0.303,138.672,4,111769,FALSE,Say My Name (feat. Kelly Rowland & Michelle Williams) - Homecoming Live,32,HOMECOMING: THE LIVE ALBUM,F,minor,F minor
Beyoncé,2019-04-17,0.472,0.821,8,-8.333,1,0.55,0.013,0,0.846,0.475,155.176,4,131185,FALSE,Soldier (feat. Kelly Rowland & Michelle Williams) - Homecoming Live,33,HOMECOMING: THE LIVE ALBUM,G#,major,G# major
Beyoncé,2019-04-17,0.822,0.935,11,-7.741,0,0.345,0.011,0,0.379,0.396,97.018,4,263008,FALSE,Get Me Bodied - Homecoming Live,34,HOMECOMING: THE LIVE ALBUM,B,minor,B minor
