ons_id,ons_region_id,constituency_name,region_name,country_name,constituency_type,member_first_name,member_surname,member_gender,result,first_party,second_party,electorate,valid_votes,invalid_votes,majority,con,lab,ld,ruk,green,snp,pc,dup,sf,sdlp,uup,apni,all_other_candidates,con_pc,lab_pc,ld_pc,ruk_pc,green_pc,snp_pc,pc_pc,dup_pc,sf_pc,sdlp_pc,uup_pc,apni_pc,all_other_candidates_pc
W07000081,W92000004,Aberafan Maesteg,Wales,Wales,County,Stephen,Kinnock,Male,Lab hold,Lab,RUK,72580,35755,79,10354,2903,17838,916,7484,1094,0,4719,0,0,0,0,0,801,8.12,49.89,2.56,20.93,3.06,0,13.2,0,0,0,0,0,2.24
S14000060,S92000003,Aberdeen North,Scotland,Scotland,Burgh,Kirsty,Blackman,Female,SNP hold,SNP,Lab,75925,42095,115,1760,5881,12773,2583,3781,1275,14533,0,0,0,0,0,0,1269,13.97,30.34,6.14,8.98,3.03,34.52,0,0,0,0,0,0,3.01
S14000061,S92000003,Aberdeen South,Scotland,Scotland,Burgh,Stephen,Flynn,Male,SNP hold,SNP,Lab,77328,46345,178,3758,11300,11455,2921,3199,1609,15213,0,0,0,0,0,0,648,24.38,24.72,6.3,6.9,3.47,32.83,0,0,0,0,0,0,1.4
S14000062,S92000003,Aberdeenshire North and Moray East,Scotland,Scotland,County,Seamus,Logan,Male,SNP gain from Con,SNP,Con,70058,38188,170,942,12513,3876,2782,5562,0,13455,0,0,0,0,0,0,0,32.77,10.15,7.29,14.56,0,35.23,0,0,0,0,0,0,0
S14000063,S92000003,Airdrie and Shotts,Scotland,Scotland,County,Kenneth,Stevenson,Male,Lab gain from SNP,Lab,SNP,70199,36666,95,7547,1696,18871,725,2971,0,11324,0,0,0,0,0,0,1079,4.63,51.47,1.98,8.1,0,30.88,0,0,0,0,0,0,2.94
E14001063,E12000008,Aldershot,South East,England,Borough,Alex,Baker,Female,Lab gain from Con,Lab,Con,78553,48544,179,5683,14081,19764,4052,8210,2155,0,0,0,0,0,0,0,282,29.01,40.71,8.35,16.91,4.44,0,0,0,0,0,0,0,0.58
E14001064,E12000005,Aldridge-Brownhills,West Midlands,England,Borough,Wendy,Morton,Female,Con hold,Con,Lab,70268,40912,156,4294,15901,11607,1755,9903,1746,0,0,0,0,0,0,0,0,38.87,28.37,4.29,24.21,4.27,0,0,0,0,0,0,0,0
S14000064,S92000003,Alloa and Grangemouth,Scotland,Scotland,County,Brian,Leishman,Male,Lab gain from SNP,Lab,SNP,70680,41201,74,6122,3127,18039,1151,3804,1421,11917,0,0,0,0,0,0,1742,7.59,43.78,2.79,9.23,3.45,28.92,0,0,0,0,0,0,4.23
E14001065,E12000002,Altrincham and Sale West,North West,England,Borough,Connor,Rand,Male,Lab gain from Con,Lab,Con,74025,51452,184,4174,16624,20798,4727,4961,3699,0,0,0,0,0,0,0,643,32.31,40.42,9.19,9.64,7.19,0,0,0,0,0,0,0,1.25
W07000082,W92000004,Alyn and Deeside,Wales,Wales,County,Mark,Tami,Male,Lab hold,Lab,RUK,75790,43392,135,8794,7892,18395,2065,9601,1926,0,1938,0,0,0,0,0,1575,18.19,42.39,4.76,22.13,4.44,0,4.47,0,0,0,0,0,3.63
E14001066,E12000004,Amber Valley,East Midlands,England,County,Linsey,Farnsworth,Female,Lab gain from Con,Lab,RUK,71546,42531,105,3554,10725,15746,1590,12192,2278,0,0,0,0,0,0,0,0,25.22,37.02,3.74,28.67,5.36,0,0,0,0,0,0,0,0
S14000065,S92000003,Angus and Perthshire Glens,Scotland,Scotland,County,Dave,Doogan,Male,SNP hold,SNP,Con,76668,47348,224,4870,14272,6799,3156,3246,0,19142,0,0,0,0,0,0,733,30.14,14.36,6.67,6.86,0,40.43,0,0,0,0,0,0,1.55
S14000066,S92000003,Arbroath and Broughty Ferry,Scotland,Scotland,County,Stephen,Gethins,Male,SNP hold,SNP,Lab,76149,44117,161,859,6841,14722,2249,3800,0,15581,0,0,0,0,0,0,924,15.51,33.37,5.1,8.61,0,35.32,0,0,0,0,0,0,2.09
S14000067,S92000003,"Argyll, Bute and South Lochaber",Scotland,Scotland,County,Brendan,O'Hara,Male,SNP hold,SNP,Con,71756,44862,216,6232,9350,8585,7359,3045,0,15582,0,0,0,0,0,0,941,20.84,19.14,16.4,6.79,0,34.73,0,0,0,0,0,0,2.1
E14001067,E12000008,Arundel and South Downs,South East,England,County,Andrew,Griffith,Male,Con hold,Con,LD,77969,54740,214,12134,22001,9782,9867,7391,5515,0,0,0,0,0,0,0,184,40.19,17.87,18.03,13.5,10.07,0,0,0,0,0,0,0,0.34
E14001068,E12000004,Ashfield,East Midlands,England,County,Lee,Anderson,Male,RUK gain from Con,RUK,Lab,68929,39882,102,5508,3271,11554,619,17062,1100,0,0,0,0,0,0,0,6276,8.2,28.97,1.55,42.78,2.76,0,0,0,0,0,0,0,15.74
E14001069,E12000008,Ashford,South East,England,County,Sojan,Joseph,Male,Lab gain from Con,Lab,Con,76233,46975,164,1779,13483,15262,2445,10141,4355,0,0,0,0,0,0,0,1289,28.7,32.49,5.2,21.59,9.27,0,0,0,0,0,0,0,2.74
E14001070,E12000002,Ashton-under-Lyne,North West,England,Borough,Angela,Rayner,Female,Lab hold,Lab,RUK,71002,35461,136,6791,4375,15575,1411,8784,2481,0,0,0,0,0,0,0,2835,12.34,43.92,3.98,24.77,7,0,0,0,0,0,0,0,7.99
E14001071,E12000008,Aylesbury,South East,England,County,Laura,Kyrke-Smith,Female,Lab gain from Con,Lab,Con,79169,49940,213,630,14451,15081,10440,6746,2590,0,0,0,0,0,0,0,632,28.94,30.2,20.91,13.51,5.19,0,0,0,0,0,0,0,1.27
S14000107,S92000003,"Ayr, Carrick and Cumnock",Scotland,Scotland,County,Elaine,Stewart,Female,Lab gain from SNP,Lab,SNP,70340,40936,120,4154,9247,14930,1081,3544,886,10776,0,0,0,0,0,0,472,22.59,36.47,2.64,8.66,2.16,26.32,0,0,0,0,0,0,1.15
E14001072,E12000008,Banbury,South East,England,County,Sean,Woodcock,Male,Lab gain from Con,Lab,Con,73250,48178,187,3256,15212,18468,4352,6284,2615,0,0,0,0,0,0,0,1247,31.57,38.33,9.03,13.04,5.43,0,0,0,0,0,0,0,2.59
W07000083,W92000004,Bangor Aberconwy,Wales,Wales,County,Claire,Hughes,Female,Lab gain from Con,Lab,PC,70527,41660,154,4896,9036,14008,1524,6091,1361,0,9112,0,0,0,0,0,528,21.69,33.62,3.66,14.62,3.27,0,21.87,0,0,0,0,0,1.27
E14001073,E12000007,Barking,London,England,Borough,Nesil,Caliskan,Female,Lab hold,Lab,RUK,79822,36477,120,11054,4294,16227,1015,5173,4988,0,0,0,0,0,0,0,4780,11.77,44.49,2.78,14.18,13.67,0,0,0,0,0,0,0,13.1
E14001074,E12000003,Barnsley North,Yorkshire and The Humber,England,County,Dan,Jarvis,Male,Lab hold,Lab,RUK,78274,36894,114,7811,3083,18610,1336,10799,1805,0,0,0,0,0,0,0,1261,8.36,50.44,3.62,29.27,4.89,0,0,0,0,0,0,0,3.42
E14001075,E12000003,Barnsley South,Yorkshire and The Humber,England,County,Stephanie,Peacock,Female,Lab hold,Lab,RUK,75853,35082,78,4748,3247,16399,1172,11651,1521,0,0,0,0,0,0,0,1092,9.26,46.74,3.34,33.21,4.34,0,0,0,0,0,0,0,3.11
E14001076,E12000002,Barrow and Furness,North West,England,County,Michelle,Scrogham,Female,Lab gain from Con,Lab,Con,74980,42221,141,5324,13213,18537,1680,7035,1466,0,0,0,0,0,0,0,290,31.29,43.9,3.98,16.66,3.47,0,0,0,0,0,0,0,0.69
E14001077,E12000006,Basildon and Billericay,East of England,England,Borough,Richard,Holden,Male,Con hold,Con,Lab,76873,42124,176,20,12905,12885,2292,11354,2123,0,0,0,0,0,0,0,565,30.64,30.59,5.44,26.95,5.04,0,0,0,0,0,0,0,1.34
E14001078,E12000008,Basingstoke,South East,England,Borough,Luke,Murphy,Male,Lab gain from Con,Lab,Con,78487,48989,189,6484,14438,20922,3176,6314,3568,0,0,0,0,0,0,0,571,29.47,42.71,6.48,12.89,7.28,0,0,0,0,0,0,0,1.17
E14001079,E12000004,Bassetlaw,East Midlands,England,County,Jo,White,Female,Lab gain from Con,Lab,Con,78161,44878,150,5768,12708,18476,1996,9751,1947,0,0,0,0,0,0,0,0,28.32,41.17,4.45,21.73,4.34,0,0,0,0,0,0,0,0
E14001080,E12000009,Bath,South West,England,County,Wera,Hobhouse,Female,LD hold,LD,Lab,69662,48130,192,11218,7659,8665,19883,3798,5952,0,0,0,0,0,0,0,2173,15.91,18,41.31,7.89,12.37,0,0,0,0,0,0,0,4.51
S14000068,S92000003,Bathgate and Linlithgow,Scotland,Scotland,County,Kirsteen,Sullivan,Female,Lab gain from SNP,Lab,SNP,72185,42065,92,8323,3144,19774,2171,3524,1390,11451,0,0,0,0,0,0,611,7.47,47.01,5.16,8.38,3.3,27.22,0,0,0,0,0,0,1.45
E14001081,E12000007,Battersea,London,England,Borough,Marsha,De Cordova,Female,Lab hold,Lab,Con,72827,47082,237,12039,10944,22983,4826,2825,4239,0,0,0,0,0,0,0,1265,23.24,48.81,10.25,6,9,0,0,0,0,0,0,0,2.69
E14001082,E12000008,Beaconsfield,South East,England,County,Joy,Morrissey,Female,Con hold,Con,LD,72751,47726,162,5455,18494,7216,13039,6055,1977,0,0,0,0,0,0,0,945,38.75,15.12,27.32,12.69,4.14,0,0,0,0,0,0,0,1.98
E14001083,E12000007,Beckenham and Penge,London,England,Borough,Liam,Conlon,Male,Lab hold,Lab,Con,77198,52222,218,12905,12848,25753,4436,5355,3830,0,0,0,0,0,0,0,0,24.6,49.31,8.49,10.25,7.33,0,0,0,0,0,0,0,0
E14001084,E12000006,Bedford,East of England,England,Borough,Mohammad,Yasin,Male,Lab hold,Lab,Con,72478,40659,210,9430,8912,18342,4025,4548,2394,0,0,0,0,0,0,0,2438,21.92,45.11,9.9,11.19,5.89,0,0,0,0,0,0,0,6
N05000001,N92000002,Belfast East,Northern Ireland,Northern Ireland,Borough,Gavin,Robinson,Male,DUP hold,DUP,APNI,72917,42706,184,2676,0,0,0,0,1077,0,0,19894,0,619,1818,17218,2080,0,0,0,0,2.52,0,0,46.58,0,1.45,4.26,40.32,4.87
N05000002,N92000002,Belfast North,Northern Ireland,Northern Ireland,Borough,John,Finucane,Male,SF hold,SF,DUP,74240,40452,293,5612,0,0,0,0,1206,0,0,12062,17674,1413,0,4274,3823,0,0,0,0,2.98,0,0,29.82,43.69,3.49,0,10.57,9.45
N05000003,N92000002,Belfast South and Mid Down,Northern Ireland,Northern Ireland,Borough,Claire,Hanna,Female,SDLP hold,SDLP,APNI,74749,43491,266,12506,0,0,0,0,1577,0,0,6859,0,21345,2653,8839,2218,0,0,0,0,3.63,0,0,15.77,0,49.08,6.1,20.32,5.1
N05000004,N92000002,Belfast West,Northern Ireland,Northern Ireland,Borough,Paul,Maskey,Male,SF hold,SF,PBPA,75346,39743,256,15961,0,0,0,0,451,0,0,4304,21009,4318,461,1077,8123,0,0,0,0,1.13,0,0,10.83,52.86,10.86,1.16,2.71,20.44
E14001085,E12000007,Bermondsey and Old Southwark,London,England,Borough,Neil,Coyle,Male,Lab hold,Lab,LD,69482,37603,180,7787,2879,16857,9070,3397,4477,0,0,0,0,0,0,0,923,7.66,44.83,24.12,9.03,11.91,0,0,0,0,0,0,0,2.45
